filename,wwr,dominant_material,status,pct_acm,pct_brick,pct_dec_stone,pct_fibercement,pct_metal,pct_stucco,pct_vinyl
1549 E PALMER ST.jpg,0.14100000262260437,brick,success,0.0,72.19999694824219,0.0,0.0,0.0,0.0,27.799999237060547
1718 TULIP ST.jpg,,,no_detections,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623 BELGRADE ST.jpg,0.13600000739097595,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2223 GAUL ST.jpg,0.2549999952316284,vinyl,success,0.0,0.0,27.600000381469727,0.0,0.0,0.0,72.4000015258789
611 BELGRADE ST.jpg,0.1850000023841858,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2337 E NORRIS ST.jpg,0.210999995470047,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1124 E MONTGOMERY AVE.jpg,0.22300000488758087,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
617 BELGRADE ST.jpg,0.2809999883174896,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
635 BELGRADE ST.jpg,0.14300000667572021,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
608 MILLER ST.jpg,0.1550000011920929,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
864 MERCER ST.jpg,0.16200000047683716,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1553 E PALMER ST.jpg,0.17900000512599945,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1336 E OXFORD ST.jpg,0.22300000488758087,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
601 BELGRADE ST.jpg,0.08699999749660492,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1409 E MONTGOMERY AVE.jpg,0.10300000011920929,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1551 E PALMER ST.jpg,0.11800000071525574,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1443 E COLUMBIA AVE.jpg,0.0,vinyl,success,0.0,0.0,0.0,0.0,0.0,0.0,100.0
616 MILLER ST.jpg,0.1589999943971634,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1302 E OXFORD ST.jpg,0.14000000059604645,brick,success,0.0,56.599998474121094,0.0,0.0,0.0,43.400001525878906,0.0
1419 E SUSQUEHANNA AVE.jpg,0.18700000643730164,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2021 MEMPHIS ST.jpg,,,no_materials_found,0.0,0.0,0.0,0.0,0.0,0.0,0.0
615 BELGRADE ST.jpg,0.3050000071525574,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
632 MILLER ST.jpg,0.20100000500679016,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2509 TOWNSEND ST.jpg,0.020999999716877937,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
619 BELGRADE ST.jpg,0.27399998903274536,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
637 BELGRADE ST.jpg,0.19499999284744263,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2339 E NORRIS ST.jpg,0.2290000021457672,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
310-14 BELGRADE ST.jpg,0.07400000095367432,stucco,success,0.0,12.100000381469727,0.0,0.0,0.0,87.9000015258789,0.0
1545 E BERKS ST.jpg,,,no_materials_found,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2323 ALMOND ST.jpg,0.2160000056028366,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2350 E SUSQUEHANNA AVE.jpg,0.21400000154972076,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
244 RICHMOND ST.jpg,0.1340000033378601,brick,success,0.0,64.0999984741211,0.0,0.0,0.0,0.0,35.900001525878906
2345 E NORRIS ST.jpg,0.13600000739097595,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1334 E OXFORD ST.jpg,0.1080000028014183,vinyl,success,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1339 MARLBOROUGH ST.jpg,0.07000000029802322,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2616 E YORK ST.jpg,0.01600000075995922,stucco,success,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2612 E YORK ST.jpg,0.1770000010728836,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1818 TULIP ST.jpg,0.08699999749660492,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
866 MERCER ST.jpg,0.21299999952316284,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1847 MEMPHIS ST.jpg,0.10499999672174454,stucco,success,0.0,0.0,0.0,0.0,0.0,100.0,0.0
842 MERCER ST.jpg,0.257999986410141,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1337 MARLBOROUGH ST.jpg,0.0,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1301 MARLBOROUGH ST.jpg,0.03200000151991844,stucco,success,0.0,0.0,0.0,0.0,0.0,100.0,0.0
1331 MARLBOROUGH ST.jpg,0.20000000298023224,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
874 MERCER ST.jpg,0.10700000077486038,stucco,success,0.0,7.699999809265137,0.0,0.0,0.0,92.30000305175781,0.0
1315 MARLBOROUGH ST.jpg,0.07800000160932541,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1547 E BERKS ST.jpg,0.20800000429153442,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1412 EMERICK ST.jpg,0.18199999630451202,brick,success,0.0,60.099998474121094,0.0,0.0,39.900001525878906,0.0,0.0
832 MERCER ST.jpg,0.1720000058412552,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1325 MARLBOROUGH ST.jpg,0.0,stucco,success,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2352 E SUSQUEHANNA AVE.jpg,0.2460000067949295,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
438 MILLER ST.jpg,0.15000000596046448,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2325 ALMOND ST.jpg,0.12300000339746475,stucco,success,0.0,0.0,0.0,0.0,0.0,100.0,0.0
421 BELGRADE ST.jpg,0.12800000607967377,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
729 E GIRARD AVE.jpg,0.22699999809265137,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1306 E OXFORD ST.jpg,0.10400000214576721,dec_stone,success,0.0,12.699999809265137,87.30000305175781,0.0,0.0,0.0,0.0
429 BELGRADE ST.jpg,0.1340000033378601,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
605 MILLER ST.jpg,0.10400000214576721,vinyl,success,0.0,0.0,0.0,0.0,0.0,0.0,100.0
245 E ALLEN ST.jpg,0.16300000250339508,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1825 FRANKFORD AVE.jpg,,,no_materials_found,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2614 E YORK ST.jpg,0.10599999874830246,stucco,success,0.0,50.0,0.0,0.0,0.0,50.0,0.0
1327 MARLBOROUGH ST.jpg,0.25099998712539673,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2019 MEMPHIS ST.jpg,0.24699999392032623,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1304 E OXFORD ST.jpg,0.14000000059604645,brick,success,0.0,56.599998474121094,0.0,0.0,0.0,43.400001525878906,0.0
1109 E OXFORD ST.jpg,0.19499999284744263,stucco,success,0.0,0.0,0.0,0.0,0.0,100.0,0.0
1123 E EYRE ST.jpg,0.12800000607967377,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1568 E HEWSON ST.jpg,0.15600000321865082,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2172 E NORRIS ST.jpg,0.16200000047683716,brick,success,0.0,46.29999923706055,0.0,13.0,0.0,40.70000076293945,0.0
818 MERCER ST.jpg,0.18400000035762787,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
870 MERCER ST.jpg,0.21299999952316284,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
215 E ALLEN ST.jpg,0.14499999582767487,stucco,success,0.0,0.0,0.0,0.0,0.0,100.0,0.0
1569 E MONTGOMERY AVE.jpg,0.11900000274181366,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1312 E OXFORD ST.jpg,0.15600000321865082,vinyl,success,0.0,0.0,41.70000076293945,0.0,0.0,0.0,58.29999923706055
626 GAUL ST.jpg,0.09200000017881393,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1343 MARLBOROUGH ST.jpg,0.1550000011920929,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1338 E OXFORD ST.jpg,0.22300000488758087,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
860 MERCER ST.jpg,0.16200000047683716,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
321-23 E WILDEY ST.jpg,0.06700000166893005,vinyl,success,0.0,0.0,0.0,0.0,0.0,6.400000095367432,93.5999984741211
1328 E OXFORD ST.jpg,0.0,fibercement,success,0.0,0.0,0.0,100.0,0.0,0.0,0.0
1301 E COLUMBIA AVE.jpg,,,no_detections,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1307 MARLBOROUGH ST.jpg,0.11999999731779099,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
613 MILLER ST.jpg,0.16099999845027924,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
850 MERCER ST.jpg,0.23199999332427979,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
834 MERCER ST.jpg,0.1720000058412552,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1132-34 E COLUMBIA AVE.jpg,,,no_materials_found,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1310 E OXFORD ST.jpg,0.10400000214576721,dec_stone,success,0.0,12.699999809265137,87.30000305175781,0.0,0.0,0.0,0.0
814 MERCER ST.jpg,0.15600000321865082,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
570 E HEWSON ST.jpg,0.1589999943971634,brick,success,0.0,87.0,0.0,0.0,0.0,13.0,0.0
413 BELGRADE ST.jpg,0.0729999989271164,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
568 E HEWSON ST.jpg,0.15800000727176666,brick,success,0.0,73.5,0.0,4.300000190734863,0.0,22.200000762939453,0.0
1323 MARLBOROUGH ST.jpg,0.0,stucco,success,0.0,0.0,0.0,0.0,0.0,100.0,0.0
826 MERCER ST.jpg,0.17800000309944153,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
862 MERCER ST.jpg,0.16200000047683716,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
328 E GIRARD AVE.jpg,0.14499999582767487,stucco,success,0.0,34.70000076293945,0.0,0.0,0.0,65.30000305175781,0.0
1612 E HEWSON ST.jpg,0.23399999737739563,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
607 MILLER ST.jpg,0.10400000214576721,vinyl,success,0.0,0.0,0.0,0.0,0.0,0.0,100.0
311 E THOMPSON ST.jpg,,,no_materials_found,0.0,0.0,0.0,0.0,0.0,0.0,0.0
854 MERCER ST.jpg,0.15800000727176666,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
810 MERCER ST.jpg,0.10999999940395355,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1319 MARLBOROUGH ST.jpg,0.25099998712539673,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
856 MERCER ST.jpg,0.15800000727176666,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
427 BELGRADE ST.jpg,0.12399999797344208,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
824 MERCER ST.jpg,0.1080000028014183,brick,success,0.0,90.80000305175781,0.0,0.0,0.0,9.199999809265137,0.0
1345 MARLBOROUGH ST.jpg,0.11299999803304672,dec_stone,success,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1313 MARLBOROUGH ST.jpg,0.1379999965429306,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2327 ALMOND ST.jpg,0.12300000339746475,stucco,success,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2176-78 E YORK ST.jpg,0.18400000035762787,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
246 RICHMOND ST.jpg,0.07699999958276749,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1646 E BERKS ST.jpg,0.19300000369548798,vinyl,success,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2358 E SUSQUEHANNA AVE.jpg,0.16899999976158142,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
315 E THOMPSON ST.jpg,0.15000000596046448,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1429 E MONTGOMERY AVE.jpg,0.09600000083446503,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1351 MARLBOROUGH ST.jpg,0.1589999943971634,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1648-50 E BERKS ST.jpg,0.0689999982714653,brick,success,0.0,73.5,0.0,0.0,0.0,26.5,0.0
221 E ALLEN ST.jpg,0.21299999952316284,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
820 MERCER ST.jpg,0.23600000143051147,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
306-08 BELGRADE ST.jpg,0.15800000727176666,stucco,success,0.0,0.0,24.299999237060547,0.0,0.0,75.69999694824219,0.0
2170 E NORRIS ST.jpg,0.14000000059604645,metal,success,0.0,48.0,0.0,0.0,52.0,0.0,0.0
1309 MARLBOROUGH ST.jpg,0.11999999731779099,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2329 ALMOND ST.jpg,0.017000000923871994,stucco,success,0.0,45.70000076293945,0.0,0.0,0.0,54.29999923706055,0.0
1324 E OXFORD ST.jpg,0.03500000014901161,stucco,success,0.0,0.0,0.0,0.0,0.0,100.0,0.0
1349 MARLBOROUGH ST.jpg,0.1599999964237213,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
322 BELGRADE ST.jpg,0.041999999433755875,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
852 MERCER ST.jpg,0.18199999630451202,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2162 E YORK ST.jpg,0.1550000011920929,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2610 E YORK ST.jpg,0.12700000405311584,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
812 MERCER ST.jpg,0.15600000321865082,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
566 E HEWSON ST.jpg,0.16300000250339508,brick,success,0.0,86.9000015258789,0.0,0.0,0.0,13.100000381469727,0.0
1123 DAY ST.jpg,0.17299999296665192,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1314 E COLUMBIA AVE.jpg,0.22300000488758087,brick,success,0.0,76.69999694824219,23.299999237060547,0.0,0.0,0.0,0.0
1811 MEMPHIS ST.jpg,0.06499999761581421,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
605 GAUL ST.jpg,0.1120000034570694,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
806 MOYER ST.jpg,0.18299999833106995,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1320 E COLUMBIA AVE.jpg,0.18799999356269836,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1107 E EYRE ST.jpg,0.09200000017881393,brick,success,0.0,64.0999984741211,0.0,0.0,0.0,0.0,35.900001525878906
2421 E NORRIS ST.jpg,0.2770000100135803,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1248 MARLBOROUGH ST.jpg,0.20499999821186066,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1815 MEMPHIS ST.jpg,0.08500000089406967,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
816 LIVINGSTON ST.jpg,0.1420000046491623,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2318 SEPVIVA ST.jpg,0.1120000034570694,stucco,success,0.0,5.599999904632568,0.0,0.0,0.0,94.4000015258789,0.0
611 GAUL ST.jpg,0.1459999978542328,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1309 E OXFORD ST.jpg,0.10400000214576721,dec_stone,success,0.0,12.699999809265137,87.30000305175781,0.0,0.0,0.0,0.0
248 RICHMOND ST.jpg,0.05400000140070915,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
848 MERCER ST.jpg,0.23199999332427979,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1242 MARLBOROUGH ST.jpg,,,no_materials_found,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1474 E WILT ST.jpg,0.07999999821186066,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1223 CREASE ST.jpg,0.2240000069141388,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
802 LIVINGSTON ST.jpg,0.17599999904632568,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
806 LIVINGSTON ST.jpg,0.20200000703334808,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1360 E COLUMBIA AVE.jpg,0.18000000715255737,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
807 ALMOND ST.jpg,0.10100000351667404,brick,success,0.0,89.0999984741211,0.0,0.0,0.0,10.899999618530273,0.0
1579 E HEWSON ST.jpg,0.14300000667572021,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1237 CREASE ST.jpg,0.1889999955892563,metal,success,0.0,0.0,0.0,0.0,100.0,0.0,0.0
1333 E OXFORD ST.jpg,0.0,fibercement,success,0.0,0.0,0.0,100.0,0.0,0.0,0.0
808 MOYER ST.jpg,0.18799999356269836,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1233 CREASE ST.jpg,0.16599999368190765,brick,success,0.0,72.80000305175781,0.0,0.0,27.200000762939453,0.0,0.0
1357 E OXFORD ST.jpg,0.12399999797344208,brick,success,0.0,58.900001525878906,0.0,0.0,0.0,0.0,41.099998474121094
1225 CREASE ST.jpg,0.0820000022649765,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2522 E GORDON ST.jpg,0.1080000028014183,stucco,success,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2234 TAGGERT ST.jpg,0.11699999868869781,vinyl,success,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1645 E BERKS ST.jpg,0.13699999451637268,brick,success,0.0,92.0999984741211,0.0,0.0,0.0,7.900000095367432,0.0
1323 E EYRE ST.jpg,0.023000000044703484,fibercement,success,0.0,19.799999237060547,0.0,80.19999694824219,0.0,0.0,0.0
1308 E COLUMBIA AVE.jpg,0.20200000703334808,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1313 E EYRE ST.jpg,0.1289999932050705,vinyl,success,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1221 CREASE ST.jpg,0.0,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1204 MARLBOROUGH ST.jpg,0.16899999976158142,vinyl,success,0.0,19.0,0.0,0.0,0.0,0.0,81.0
1300 E COLUMBIA AVE.jpg,0.1770000010728836,stucco,success,0.0,0.0,0.0,0.0,0.0,100.0,0.0
332 BELGRADE ST.jpg,0.10499999672174454,stucco,success,0.0,36.79999923706055,0.0,0.0,0.0,63.20000076293945,0.0
1329 E OXFORD ST.jpg,0.03500000014901161,stucco,success,0.0,0.0,0.0,0.0,0.0,100.0,0.0
1634 E HEWSON ST.jpg,0.10599999874830246,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
811 ALMOND ST.jpg,0.17000000178813934,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
846 MERCER ST.jpg,0.23199999332427979,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
49-61 RICHMOND ST.jpg,,,no_detections,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2164 E YORK ST.jpg,0.24300000071525574,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1359 E OXFORD ST.jpg,0.12399999797344208,brick,success,0.0,58.900001525878906,0.0,0.0,0.0,0.0,41.099998474121094
2549 E DAKOTA ST.jpg,0.17000000178813934,vinyl,success,0.0,0.0,0.0,0.0,0.0,0.0,100.0
838 MERCER ST.jpg,0.14100000262260437,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
868 MERCER ST.jpg,0.21299999952316284,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2008 TULIP ST.jpg,0.18299999833106995,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1324 E MONTGOMERY AVE.jpg,0.06499999761581421,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1348 MARLBOROUGH ST.jpg,0.07000000029802322,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
858 MERCER ST.jpg,0.15800000727176666,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1232 MARLBOROUGH ST.jpg,0.09799999743700027,stucco,success,0.0,5.0,0.0,0.0,32.400001525878906,62.599998474121094,0.0
2236 TAGGERT ST.jpg,0.28200000524520874,vinyl,success,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2226 TAGGERT ST.jpg,0.18400000035762787,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1643 E BERKS ST.jpg,0.06199999898672104,brick,success,0.0,81.69999694824219,0.0,18.299999237060547,0.0,0.0,0.0
2541 E DAKOTA ST.jpg,0.09200000017881393,stucco,success,0.0,0.0,0.0,0.0,0.0,100.0,0.0
872 MERCER ST.jpg,0.10700000077486038,stucco,success,0.0,7.699999809265137,0.0,0.0,0.0,92.30000305175781,0.0
626 MOYER ST.jpg,0.13600000739097595,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1636 E HEWSON ST.jpg,0.12999999523162842,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1234 MARLBOROUGH ST.jpg,0.12399999797344208,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2231 RITTER ST.jpg,0.13600000739097595,brick,success,0.0,74.19999694824219,0.0,0.0,0.0,0.0,25.799999237060547
2160 E YORK ST.jpg,0.13699999451637268,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1331 E OXFORD ST.jpg,0.0,fibercement,success,0.0,0.0,0.0,100.0,0.0,0.0,0.0
1306 MARLBOROUGH ST.jpg,0.03200000151991844,stucco,success,0.0,0.0,0.0,0.0,0.0,100.0,0.0
1541 E BERKS ST.jpg,0.2840000092983246,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1216 E BERKS ST.jpg,0.08699999749660492,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
839 ALMOND ST.jpg,0.18199999630451202,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1344 MARLBOROUGH ST.jpg,0.0,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
240 E THOMPSON ST.jpg,0.0,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1638 E HEWSON ST.jpg,0.1589999943971634,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
820 LIVINGSTON ST.jpg,0.1550000011920929,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1319 E EYRE ST.jpg,0.09099999815225601,stucco,success,0.0,35.099998474121094,0.0,21.299999237060547,0.0,43.70000076293945,0.0
2010 TULIP ST.jpg,0.16500000655651093,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2552 E NORRIS ST.jpg,0.22699999809265137,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
835 ALMOND ST.jpg,0.19900000095367432,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2174 E YORK ST.jpg,0.039000000804662704,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2161 E GORDON ST.jpg,0.050999999046325684,stucco,success,0.0,0.0,0.0,0.0,0.0,100.0,0.0
1325 E OXFORD ST.jpg,0.03999999910593033,stucco,success,0.0,0.0,0.0,0.0,0.0,100.0,0.0
837 ALMOND ST.jpg,0.19900000095367432,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
603 GAUL ST.jpg,0.1599999964237213,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
810 LIVINGSTON ST.jpg,0.0729999989271164,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2320 SEPVIVA ST.jpg,0.22100000083446503,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1355 E OXFORD ST.jpg,0.23800000548362732,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2143 E NORRIS ST.jpg,,,no_materials_found,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353 E OXFORD ST.jpg,0.23800000548362732,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2324 SEPVIVA ST.jpg,,,no_materials_found,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1347 E OXFORD ST.jpg,0.0,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1302 E COLUMBIA AVE.jpg,0.14000000059604645,stucco,success,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2172 E YORK ST.jpg,0.1379999965429306,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
813 ALMOND ST.jpg,0.17000000178813934,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2327 BELGRADE ST.jpg,0.2029999941587448,stucco,success,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2232 TAGGERT ST.jpg,0.06800000369548798,vinyl,success,0.0,0.0,0.0,0.0,0.0,43.20000076293945,56.79999923706055
1467 E MONTGOMERY AVE.jpg,0.12600000202655792,stucco,success,0.0,0.0,0.0,0.0,0.0,100.0,0.0
1333 E SUSQUEHANNA AVE.jpg,0.10400000214576721,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2006 TULIP ST.jpg,0.23999999463558197,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
841 ALMOND ST.jpg,0.18199999630451202,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1839 SEPVIVA ST.jpg,0.24300000071525574,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1501 BEACH ST.jpg,,,no_materials_found,0.0,0.0,0.0,0.0,0.0,0.0,0.0
800 LIVINGSTON ST.jpg,0.18299999833106995,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1230 MARLBOROUGH ST.jpg,0.29899999499320984,dec_stone,success,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1335 MARLBOROUGH ST.jpg,0.0,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2163 E GORDON ST.jpg,0.1940000057220459,stucco,success,0.0,0.0,0.0,0.0,0.0,100.0,0.0
809 ALMOND ST.jpg,0.10100000351667404,brick,success,0.0,89.0999984741211,0.0,0.0,0.0,10.899999618530273,0.0
1356 E COLUMBIA AVE.jpg,0.10000000149011612,vinyl,success,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1354 E COLUMBIA AVE.jpg,0.1850000023841858,vinyl,success,0.0,0.0,0.0,0.0,0.0,0.0,100.0
